elapsed_s,state,error_code,current_j1_A,current_j2_A,current_j3_A,current_j4_A,current_j5_A,current_j6_A,current_j7_A,delta_current_j1_A,delta_current_j2_A,delta_current_j3_A,delta_current_j4_A,delta_current_j5_A,delta_current_j6_A,delta_current_j7_A,torque_j1_Nm,torque_j2_Nm,torque_j3_Nm,torque_j4_Nm,torque_j5_Nm,torque_j6_Nm,torque_j7_Nm,delta_torque_j1_Nm,delta_torque_j2_Nm,delta_torque_j3_Nm,delta_torque_j4_Nm,delta_torque_j5_Nm,delta_torque_j6_Nm,delta_torque_j7_Nm
0.4241,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4443,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4644,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4845,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5047,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5249,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5452,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5655,2,0,-0.07999999821186066,-0.512499988079071,0.03999999910593033,-0.25999999046325684,0.15000000596046448,-0.9200000166893005,0.1899999976158142,-0.029999997466802597,-0.052499979734420776,0.08999999985098839,0.03750002384185791,0.01000000536441803,-0.020000040531158447,0.07999999821186066,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5856,2,0,-0.07999999821186066,-0.5149999856948853,0.04749999940395355,-0.25,0.14000000059604645,-0.9200000166893005,0.20000000298023224,-0.029999997466802597,-0.054999977350234985,0.09750000014901161,0.047500014305114746,0.0,-0.020000040531158447,0.09000000357627869,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6058,2,0,-0.07999999821186066,-0.5149999856948853,0.04749999940395355,-0.25,0.14000000059604645,-0.9200000166893005,0.20000000298023224,-0.029999997466802597,-0.054999977350234985,0.09750000014901161,0.047500014305114746,0.0,-0.020000040531158447,0.09000000357627869,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
